;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;;
11h00;;;;;;
13h30;;;COM06039 Logica_e_Tecnica_de_Programacao CC-3 LEANDRO Vg-40 ;COM06039 Logica_e_Tecnica_de_Programacao CC-2 LEANDRO Vg-40 ;;
14h30;;;COM06039 Logica_e_Tecnica_de_Programacao CC-3 LEANDRO Vg-40 ;COM06039 Logica_e_Tecnica_de_Programacao CC-2 LEANDRO Vg-40 ;;
15h30;;;;;;
16h30;;;;;;
18h20;;;;;;
19h10;;;;;;
20h00;;;;;;
21h00;;;;;;
21h50;;;;;;
